sortie,time_s,mode,relay,lon,lat,altitude_m
Q2-008,590.8078883720328,direct,,109.22859213299841,23.00845164369241,366.09783935546875
Q2-008,591.8061576366457,direct,,109.22844612403944,23.00844790512691,366.09783935546875
Q2-008,592.8044269012587,direct,,109.22830011508046,23.008444166561407,366.09783935546875
Q2-008,593.8026961658716,direct,,109.22815410612148,23.008440427995907,366.09783935546875
Q2-008,594.8009654304844,direct,,109.2280080971625,23.008436689430404,366.09783935546875
Q2-008,595.7992346950973,direct,,109.22786208820351,23.0084329508649,366.09783935546875
Q2-008,596.7975039597103,direct,,109.22771607924453,23.0084292122994,366.09783935546875
Q2-008,597.7957732243232,direct,,109.22757007028555,23.008425473733897,366.09783935546875
Q2-008,598.7940424889362,direct,,109.22742406132657,23.008421735168398,366.09783935546875
Q2-008,599.792311753549,direct,,109.2272780523676,23.008417996602894,366.09783935546875
Q2-008,600.7905810181619,direct,,109.22713204340862,23.008414258037394,366.09783935546875
Q2-008,601.7888502827748,direct,,109.22698603444964,23.00841051947189,366.09783935546875
Q2-008,602.7871195473878,direct,,109.22684002549066,23.008406780906387,366.09783935546875
Q2-008,603.7853888120006,direct,,109.22669401653168,23.008403042340888,366.09783935546875
Q2-008,604.7836580766135,direct,,109.2265480075727,23.008399303775384,366.09783935546875
Q2-008,605.7819273412265,direct,,109.22640199861371,23.008395565209884,366.09783935546875
Q2-008,606.7801966058394,direct,,109.22625598965473,23.00839182664438,366.09783935546875
Q2-008,607.7784658704522,direct,,109.22610998069575,23.00838808807888,366.09783935546875
Q2-008,608.7767351350651,direct,,109.22596397173677,23.008384349513378,366.09783935546875
Q2-008,609.7750043996781,direct,,109.2258179627778,23.008380610947874,366.09783935546875
Q2-008,610.773273664291,direct,,109.22567195381882,23.008376872382375,366.09783935546875
Q2-008,611.771542928904,direct,,109.22552594485984,23.00837313381687,366.09783935546875
Q2-008,612.7698121935168,direct,,109.22537993590086,23.00836939525137,366.09783935546875
Q2-008,613.7680814581297,direct,,109.22523392694188,23.008365656685868,366.09783935546875
Q2-008,614.7663507227426,direct,,109.2250879179829,23.008361918120368,366.09783935546875
Q2-008,615.7646199873556,direct,,109.22494190902393,23.008358179554865,366.09783935546875
Q2-008,616.7628892519684,direct,,109.22479590006493,23.00835444098936,366.09783935546875
Q2-008,617.7611585165813,direct,,109.22464989110595,23.00835070242386,366.09783935546875
Q2-008,618.7594277811943,direct,,109.22450388214698,23.008346963858358,366.09783935546875
Q2-008,619.7576970458072,direct,,109.224357873188,23.008343225292858,366.09783935546875
Q2-008,620.75596631042,direct,,109.22421186422902,23.008339486727355,366.09783935546875
Q2-008,621.754235575033,direct,,109.22406585527004,23.008335748161855,366.09783935546875
Q2-008,622.7525048396459,direct,,109.22391984631106,23.00833200959635,366.09783935546875
Q2-008,623.7507741042588,direct,,109.22377383735208,23.00832827103085,366.09783935546875
Q2-008,624.7490433688718,direct,,109.2236278283931,23.00832453246535,366.09783935546875
Q2-008,625.7473126334846,direct,,109.22348181943413,23.008320793899845,366.09783935546875
Q2-008,626.7455818980975,direct,,109.22333581047515,23.008317055334345,366.09783935546875
Q2-008,627.7438511627104,direct,,109.22318980151616,23.00831331676884,366.09783935546875
Q2-008,628.7421204273234,direct,,109.22304379255718,23.00830957820334,366.09783935546875
Q2-008,629.7403896919362,direct,,109.2228977835982,23.00830583963784,366.09783935546875
Q2-008,630.7386589565492,direct,,109.22275177463922,23.00830210107234,366.09783935546875
Q2-008,631.7369282211621,direct,,109.22260576568024,23.008298362506835,366.09783935546875
Q2-008,632.735197485775,direct,,109.22245975672126,23.00829462394133,366.09783935546875
Q2-008,633.7334667503878,direct,,109.22231374776229,23.008290885375832,366.09783935546875
Q2-008,634.7317360150008,direct,,109.22216773880331,23.00828714681033,366.09783935546875
Q2-008,635.7300052796137,direct,,109.22202172984433,23.00828340824483,366.09783935546875
Q2-008,636.7282745442266,direct,,109.22187572088535,23.008279669679325,366.09783935546875
Q2-008,637.7265438088396,direct,,109.22172971192636,23.008275931113825,366.09783935546875
Q2-008,638.7248130734524,direct,,109.22158370296738,23.008272192548322,366.09783935546875
Q2-008,639.7230823380653,direct,,109.2214376940084,23.00826845398282,366.09783935546875
Q2-008,640.7213516026782,direct,,109.22129168504942,23.00826471541732,366.09783935546875
Q2-008,641.7196208672912,direct,,109.22114567609044,23.008260976851815,366.09783935546875
Q2-008,642.717890131904,direct,,109.22099966713147,23.008257238286316,366.09783935546875
Q2-008,643.716159396517,direct,,109.22085365817249,23.008253499720812,366.09783935546875
Q2-008,644.7144286611299,direct,,109.22070764921351,23.008249761155312,366.09783935546875
Q2-008,645.7126979257428,direct,,109.22056164025453,23.00824602258981,366.09783935546875
Q2-008,646.7109671903556,direct,,109.22041563129555,23.00824228402431,366.09783935546875
Q2-008,647.7092364549686,direct,,109.22026962233657,23.008238545458806,366.09783935546875
Q2-008,648.7075057195815,direct,,109.22012361337758,23.008234806893302,366.09783935546875
Q2-008,649.7057749841945,direct,,109.2199776044186,23.008231068327802,366.09783935546875
Q2-008,650.7040442488073,direct,,109.21983159545962,23.0082273297623,366.09783935546875
Q2-008,651.7023135134202,direct,,109.21968558650065,23.0082235911968,366.09783935546875
Q2-008,652.7005827780331,direct,,109.21953957754167,23.008219852631296,366.09783935546875
Q2-008,653.6988520426461,direct,,109.21939356858269,23.008216114065796,366.09783935546875
Q2-008,654.697121307259,direct,,109.21924755962371,23.008212375500293,366.09783935546875
Q2-008,655.6953905718719,direct,,109.21910155066473,23.00820863693479,366.09783935546875
Q2-008,656.6936598364848,direct,,109.21895554170575,23.00820489836929,366.09783935546875
Q2-008,657.6919291010977,direct,,109.21880953274677,23.008201159803786,366.09783935546875
Q2-008,658.6901983657106,direct,,109.21866352378778,23.008197421238286,366.09783935546875
Q2-008,659.6884676303234,direct,,109.2185175148288,23.008193682672783,366.09783935546875
Q2-008,660.6867368949364,direct,,109.21837150586983,23.008189944107283,366.09783935546875
Q2-008,661.6850061595493,direct,,109.21822549691085,23.00818620554178,366.09783935546875
Q2-008,662.6832754241623,direct,,109.21807948795187,23.008182466976276,366.09783935546875
Q2-008,663.6815446887751,direct,,109.21793347899289,23.008178728410776,366.09783935546875
Q2-008,664.679813953388,direct,,109.21778747003391,23.008174989845273,366.09783935546875
Q2-008,665.6780832180009,direct,,109.21764146107493,23.008171251279773,366.09783935546875
Q2-008,666.6763524826139,direct,,109.21749545211595,23.00816751271427,366.09783935546875
Q2-008,667.6746217472268,direct,,109.21734944315698,23.00816377414877,366.09783935546875
Q2-008,668.6728910118397,direct,,109.217203434198,23.008160035583266,366.09783935546875
Q2-008,669.6711602764526,direct,,109.217057425239,23.008156297017763,366.09783935546875
Q2-008,670.6694295410655,direct,,109.21691141628003,23.008152558452263,366.09783935546875
Q2-008,671.6676988056784,direct,,109.21676540732105,23.00814881988676,366.09783935546875
Q2-008,672.6659680702913,direct,,109.21661939836207,23.00814508132126,366.09783935546875
Q2-008,673.6642373349042,direct,,109.21647338940309,23.008141342755756,366.09783935546875
Q2-008,674.6625065995171,direct,,109.21632738044411,23.008137604190257,366.09783935546875
Q2-008,675.6607758641301,direct,,109.21618137148513,23.008133865624753,366.09783935546875
Q2-008,676.659045128743,direct,,109.21603536252616,23.008130127059253,366.09783935546875
Q2-008,677.6573143933558,direct,,109.21588935356718,23.00812638849375,366.09783935546875
Q2-008,678.6555836579687,direct,,109.2157433446082,23.008122649928247,366.09783935546875
Q2-008,679.6538529225817,direct,,109.21559733564922,23.008118911362747,366.09783935546875
Q2-008,680.6521221871945,direct,,109.21545132669023,23.008115172797243,366.09783935546875
Q2-008,681.6503914518075,direct,,109.21530531773125,23.008111434231743,366.09783935546875
Q2-008,682.6486607164204,direct,,109.21515930877227,23.00810769566624,366.09783935546875
Q2-008,683.6469299810333,direct,,109.2150132998133,23.00810395710074,366.09783935546875
Q2-008,684.6451992456462,direct,,109.21486729085431,23.008100218535237,366.09783935546875
Q2-008,685.6434685102591,direct,,109.21472128189534,23.008096479969733,366.09783935546875
Q2-008,686.641737774872,direct,,109.21457527293636,23.008092741404234,366.09783935546875
Q2-008,687.6400070394849,direct,,109.21442926397738,23.00808900283873,366.09783935546875
Q2-008,688.6382763040979,direct,,109.2142832550184,23.00808526427323,366.09783935546875
Q2-008,689.6365455687107,direct,,109.21413724605942,23.008081525707727,366.09783935546875
Q2-008,690.6348148333236,direct,,109.21399123710043,23.008077787142227,366.09783935546875
Q2-008,691.6330840979366,direct,,109.21384522814145,23.008074048576724,366.09783935546875
Q2-008,692.6313533625495,direct,,109.21369921918247,23.00807031001122,366.09783935546875
Q2-008,693.6296226271625,direct,,109.2135532102235,23.00806657144572,366.09783935546875
Q2-008,694.6278918917753,direct,,109.21340720126452,23.008062832880217,366.09783935546875
Q2-008,695.6261611563882,direct,,109.21326119230554,23.008059094314717,366.09783935546875
Q2-008,696.6244304210011,direct,,109.21311518334656,23.008055355749214,366.09783935546875
Q2-008,697.622699685614,direct,,109.21296917438758,23.008051617183714,366.09783935546875
Q2-008,698.6209689502269,direct,,109.2128231654286,23.00804787861821,366.09783935546875
Q2-008,699.6192382148398,direct,,109.21267715646962,23.008044140052707,366.09783935546875
Q2-008,700.6175074794528,direct,,109.21253114751065,23.008040401487207,366.09783935546875
Q2-008,701.6157767440657,direct,,109.21238513855165,23.008036662921704,366.09783935546875
Q2-008,702.6140460086785,direct,,109.21223912959267,23.008032924356204,366.09783935546875
Q2-008,703.6123152732914,direct,,109.2120931206337,23.0080291857907,366.09783935546875
Q2-008,704.6105845379044,direct,,109.21194711167472,23.0080254472252,366.09783935546875
Q2-008,705.6088538025173,direct,,109.21180110271574,23.008021708659697,366.09783935546875
Q2-008,706.6071230671301,direct,,109.21165509375676,23.008017970094198,366.09783935546875
Q2-008,707.6053923317431,direct,,109.21150908479778,23.008014231528694,366.09783935546875
Q2-008,708.603661596356,direct,,109.2113630758388,23.00801049296319,366.09783935546875
Q2-008,709.6019308609689,direct,,109.21121706687983,23.00800675439769,366.09783935546875
Q2-008,710.6002001255819,direct,,109.21107105792085,23.008003015832188,366.09783935546875
Q2-008,711.5984693901947,direct,,109.21092504896185,23.007999277266688,366.09783935546875
Q2-008,712.5967386548076,direct,,109.21077904000288,23.007995538701184,366.09783935546875
Q2-008,713.5950079194206,direct,,109.2106330310439,23.007991800135684,366.09783935546875
Q2-008,714.5932771840335,direct,,109.21048702208492,23.00798806157018,366.09783935546875
Q2-008,715.5915464486463,direct,,109.21034101312594,23.007984323004678,366.09783935546875
Q2-008,716.5898157132592,direct,,109.21019500416696,23.007980584439178,366.09783935546875
Q2-008,717.5880849778722,direct,,109.21004899520798,23.007976845873674,366.09783935546875
Q2-008,718.5863542424851,direct,,109.209902986249,23.007973107308175,366.09783935546875
Q2-008,719.584623507098,direct,,109.20975697729003,23.00796936874267,366.09783935546875
Q2-008,720.5828927717109,direct,,109.20961096833105,23.00796563017717,366.09783935546875
Q2-008,721.5811620363238,direct,,109.20946495937207,23.007961891611668,366.09783935546875
Q2-008,722.5794313009367,direct,,109.20931895041308,23.007958153046165,366.09783935546875
Q2-008,723.5777005655497,direct,,109.2091729414541,23.007954414480665,366.09783935546875
Q2-008,724.5759698301625,direct,,109.20902693249512,23.00795067591516,366.09783935546875
Q2-008,725.5742390947755,direct,,109.20888092353614,23.00794693734966,366.09783935546875
Q2-008,726.5725083593884,direct,,109.20873491457716,23.007943198784158,366.09783935546875
Q2-008,727.5707776240013,direct,,109.20858890561819,23.007939460218658,366.09783935546875
Q2-008,728.5690468886141,direct,,109.20844289665921,23.007935721653155,366.09783935546875
Q2-008,729.5673161532271,direct,,109.20829688770023,23.00793198308765,366.09783935546875
Q2-008,730.56558541784,direct,,109.20815087874125,23.00792824452215,366.09783935546875
Q2-008,731.5638546824529,direct,,109.20800486978227,23.007924505956648,366.09783935546875
Q2-008,732.0840355426183,direct,,109.20792878703729,23.007922557854783,366.09783935546875
Q2-008,732.0841355426182,direct,,109.20792877241108,23.007922557480278,366.09783935546875
Q2-008,732.0842355426182,direct,,109.20792875778487,23.007922557105772,366.09783935546875
Q2-008,732.5621239470659,direct,,109.2078588608233,23.00792076739115,366.09783935546875
Q2-008,733.5603932116787,direct,,109.2077128518643,23.007917028825645,366.09783935546875
Q2-008,734.5586624762916,direct,,109.20756684290532,23.007913290260145,366.09783935546875
Q2-008,735.5569317409045,direct,,109.20742083394634,23.00790955169464,366.09783935546875
Q2-008,736.5552010055173,direct,,109.20727482498737,23.007905813129142,366.09783935546875
Q2-008,737.5534702701303,direct,,109.20712881602839,23.00790207456364,366.09783935546875
Q2-008,738.5517395347433,direct,,109.20698280706941,23.007898335998135,366.09783935546875
Q2-008,739.5500087993562,direct,,109.20683679811043,23.007894597432635,366.09783935546875
Q2-008,740.5482780639691,direct,,109.20669078915145,23.007890858867132,366.09783935546875
Q2-008,741.5465473285819,direct,,109.20654478019247,23.007887120301632,366.09783935546875
Q2-008,742.5448165931948,direct,,109.2063987712335,23.00788338173613,366.09783935546875
Q2-008,743.5430858578078,direct,,109.2062527622745,23.00787964317063,366.09783935546875
Q2-008,744.5413551224208,direct,,109.20610675331552,23.007875904605125,366.09783935546875
Q2-008,745.5396243870337,direct,,109.20596074435655,23.007872166039622,366.09783935546875
Q2-008,746.5378936516465,direct,,109.20581473539757,23.007868427474122,366.09783935546875
Q2-008,747.5361629162594,direct,,109.20566872643859,23.00786468890862,366.09783935546875
Q2-008,748.5344321808723,direct,,109.20552271747961,23.00786095034312,366.09783935546875
Q2-008,749.5327014454853,direct,,109.20537670852063,23.007857211777615,366.09783935546875
Q2-008,750.5309707100981,direct,,109.20523069956165,23.007853473212116,366.09783935546875
Q2-008,751.5292399747111,direct,,109.20508469060267,23.007849734646612,366.09783935546875
Q2-008,752.527509239324,direct,,109.2049386816437,23.00784599608111,366.09783935546875
Q2-008,753.5257785039369,direct,,109.20479267268472,23.00784225751561,366.09783935546875
Q2-008,754.5240477685497,direct,,109.20464666372573,23.007838518950106,366.09783935546875
Q2-008,755.5223170331626,direct,,109.20450065476675,23.007834780384606,366.09783935546875
Q2-008,756.5205862977756,direct,,109.20435464580777,23.007831041819102,366.09783935546875
Q2-008,757.5188555623886,direct,,109.20420863684879,23.007827303253602,366.09783935546875
Q2-008,758.5171248270015,direct,,109.20406262788981,23.0078235646881,366.09783935546875
Q2-008,759.5153940916143,direct,,109.20391661893083,23.007819826122596,366.09783935546875
Q2-008,760.5136633562272,direct,,109.20377060997185,23.007816087557096,366.09783935546875
Q2-008,761.5119326208401,direct,,109.20362460101288,23.007812348991592,366.09783935546875
Q2-008,762.5102018854531,direct,,109.2034785920539,23.007808610426093,366.09783935546875
Q2-008,763.508471150066,direct,,109.20333258309492,23.00780487186059,366.09783935546875
Q2-008,764.5067404146789,direct,,109.20318657413594,23.00780113329509,366.09783935546875
Q2-008,765.5050096792918,direct,,109.20304056517695,23.007797394729586,366.09783935546875
Q2-008,766.5032789439047,direct,,109.20289455621797,23.007793656164086,366.09783935546875
Q2-008,767.5015482085175,direct,,109.20274854725899,23.007789917598583,366.09783935546875
Q2-008,768.4998174731305,direct,,109.20260253830001,23.00778617903308,366.09783935546875
Q2-008,769.4980867377434,direct,,109.20245652934103,23.00778244046758,366.09783935546875
Q2-008,770.4963560023564,direct,,109.20231052038206,23.007778701902076,366.09783935546875
Q2-008,771.4946252669693,direct,,109.20216451142308,23.007774963336576,366.09783935546875
Q2-008,772.4928945315821,direct,,109.2020185024641,23.007771224771073,366.09783935546875
Q2-008,773.491163796195,direct,,109.20187249350512,23.007767486205573,366.09783935546875
Q2-008,774.4894330608079,direct,,109.20172648454614,23.00776374764007,366.09783935546875
Q2-008,775.4877023254209,direct,,109.20158047558715,23.007760009074566,366.09783935546875
Q2-008,776.4859715900338,direct,,109.20143446662817,23.007756270509066,366.09783935546875
Q2-008,777.4842408546467,direct,,109.2012884576692,23.007752531943563,366.09783935546875
Q2-008,778.4825101192596,direct,,109.20114244871021,23.007748793378063,366.09783935546875
Q2-008,779.4807793838725,direct,,109.20099643975124,23.00774505481256,366.09783935546875
Q2-008,780.4790486484854,direct,,109.20085043079226,23.00774131624706,366.09783935546875
Q2-008,781.4773179130983,direct,,109.20070442183328,23.007737577681556,366.09783935546875
Q2-008,782.4755871777112,direct,,109.2005584128743,23.007733839116053,366.09783935546875
Q2-008,783.4738564423242,direct,,109.20041240391532,23.007730100550553,366.09783935546875
Q2-008,784.472125706937,direct,,109.20026639495634,23.00772636198505,366.09783935546875
Q2-008,785.4703949715499,direct,,109.20012038599737,23.00772262341955,366.09783935546875
Q2-008,786.4686642361628,direct,,109.19997437703837,23.007718884854047,366.09783935546875
Q2-008,787.4669335007758,direct,,109.1998283680794,23.007715146288547,366.09783935546875
Q2-008,788.4652027653887,direct,,109.1997836,23.007714,364.71346323064535
Q2-008,789.4634720300016,direct,,109.1997836,23.007714,362.7169247014194
Q2-008,790.4617412946145,direct,,109.1997836,23.007714,360.7203861721936
Q2-008,791.4600105592274,direct,,109.1997836,23.007714,358.7238476429679
Q2-008,792.4582798238403,direct,,109.1997836,23.007714,356.72730911374214
Q2-008,793.4565490884531,direct,,109.1997836,23.007714,354.7307705845164
Q2-008,794.4548183530661,direct,,109.1997836,23.007714,352.7342320552904
Q2-008,795.4530876176791,direct,,109.1997836,23.007714,350.73769352606445
Q2-008,796.451356882292,direct,,109.1997836,23.007714,348.7411549968387
Q2-008,797.4496261469048,direct,,109.1997836,23.007714,346.74461646761296
Q2-008,798.4478954115177,direct,,109.1997836,23.007714,344.7480779383872
Q2-008,799.4461646761306,direct,,109.1997836,23.007714,342.75153940916147
Q2-008,800.4444339407436,direct,,109.1997836,23.007714,340.7550008799355
Q2-008,801.4427032053565,direct,,109.1997836,23.007714,338.75846235070975
Q2-008,802.4409724699694,direct,,109.1997836,23.007714,336.7619238214838
Q2-008,803.4392417345823,direct,,109.1997836,23.007714,334.76538529225803
Q2-008,804.4375109991952,direct,,109.1997836,23.007714,332.7688467630323
Q2-008,805.435780263808,direct,,109.1997836,23.007714,330.77230823380654
Q2-008,806.4340495284209,direct,,109.1997836,23.007714,328.7757697045808
Q2-008,807.4323187930339,direct,,109.1997836,23.007714,326.7792311753548
Q2-008,808.4305880576469,direct,,109.1997836,23.007714,324.78269264612885
Q2-008,809.4288573222598,direct,,109.1997836,23.007714,322.7861541169031
Q2-008,810.4271265868726,direct,,109.1997836,23.007714,320.78961558767736
Q2-008,811.4253958514855,direct,,109.1997836,23.007714,318.7930770584516
Q2-008,812.4236651160984,direct,,109.1997836,23.007714,316.79653852922587
Q2-008,813.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,814.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,815.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,816.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,817.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,818.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,819.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,820.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,821.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,822.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,823.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,824.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,825.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,826.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,827.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,827.5930344441078,direct,,109.1997836,23.007714,314.8
Q2-008,827.5931344441078,direct,,109.1997836,23.007714,314.8
Q2-008,827.5932344441078,direct,,109.1997836,23.007714,314.8
Q2-008,828.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,829.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,830.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,831.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,832.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,833.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,834.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,835.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,836.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,837.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,838.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,839.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,840.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,841.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,842.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,843.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,844.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,845.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,846.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,847.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,848.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,849.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,850.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,851.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,852.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,853.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,854.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,855.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,856.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,857.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,858.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,859.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,860.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,861.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,862.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,863.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,864.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,865.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,866.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,867.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,868.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,869.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,870.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,871.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,872.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,873.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,874.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,875.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,876.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,877.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,878.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,879.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,880.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,881.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,882.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,883.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,884.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,885.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,886.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,887.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,888.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,889.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,890.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,891.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,892.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,893.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,894.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,895.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,896.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,897.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,898.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,899.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,900.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,901.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,902.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,903.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,904.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,905.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,906.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,907.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,908.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,909.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,910.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,911.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,912.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,913.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,914.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,915.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,916.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,917.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,918.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,919.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,920.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,921.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,922.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,923.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,924.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,925.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,926.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,927.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,928.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,929.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,930.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,931.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,932.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,933.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,934.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,935.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,936.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,937.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,938.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,939.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,940.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,941.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,942.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,943.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,944.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,945.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,946.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,947.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,948.4219343807114,direct,,109.1997836,23.007714,314.8
Q2-008,949.4219343807114,direct,,109.1997836,23.007714,314.8
