sortie,time_s,lon,lat,altitude_m
Q2-016,4309.823426110481,109.1688578,23.0402714,517.1063224998763
Q2-016,4329.668573054912,109.1693643782893,23.04001186012645,561.8041381835938
Q2-016,4349.513719999342,109.17139700557743,23.03897046565598,561.8041381835938
Q2-016,4369.358866943773,109.17342963286556,23.03792907118551,561.8041381835938
Q2-016,4389.204013888204,109.1754622601537,23.036887676715036,561.8041381835938
Q2-016,4409.049160832635,109.17749488744182,23.035846282244567,561.8041381835938
Q2-016,4428.8943077770655,109.17952751472995,23.034804887774094,561.8041381835938
Q2-016,4448.739454721496,109.1815601420181,23.033763493303624,561.8041381835938
Q2-016,4468.584601665927,109.18359276930623,23.032722098833155,561.8041381835938
Q2-016,4488.429748610357,109.18562539659436,23.03168070436268,561.8041381835938
Q2-016,4508.274895554788,109.18765802388249,23.030639309892212,561.8041381835938
Q2-016,4528.1200424992185,109.18969065117062,23.02959791542174,561.8041381835938
Q2-016,4547.965189443649,109.19172327845875,23.02855652095127,561.8041381835938
Q2-016,4567.81033638808,109.19375590574688,23.027515126480797,561.8041381835938
Q2-016,4587.655483332511,109.19578853303501,23.026473732010327,561.8041381835938
Q2-017,3911.9072863863776,109.22052650189912,23.049002617761822,372.9093322753906
Q2-017,3931.3526507056963,109.21987286811917,23.051566023264186,372.9093322753906
Q2-017,3950.798015025015,109.2192192343392,23.05412942876655,372.9093322753906
Q2-017,3970.2433793443342,109.21856560055926,23.05669283426891,372.9093322753906
Q2-017,3989.688743663653,109.2179119667793,23.059256239771276,372.9093322753906
Q2-017,4009.1341079829717,109.21725833299935,23.06181964527364,372.9093322753906
Q2-017,4028.579472302291,109.21660469921939,23.064383050776005,372.9093322753906
Q2-017,4048.0248366216097,109.21595106543944,23.06694645627837,372.9093322753906
Q2-017,4067.4702009409284,109.21529743165948,23.069509861780734,372.9093322753906
Q2-017,4086.9155652602476,109.21464379787953,23.0720732672831,372.9093322753906
Q2-017,4106.360929579566,109.21399016409957,23.074636672785463,372.9093322753906
Q2-017,4125.806293898885,109.21333653031962,23.077200078287824,372.9093322753906
Q2-017,4145.251658218204,109.2127472,23.0795113,368.1268215965941
Q2-017,4164.697022537523,109.2127472,23.0795113,319.51341079829837
Q2-017,4184.142386856842,109.2127472,23.0795113,270.9000000000004
Q2-017,4204.142386856842,109.2127472,23.0795113,270.9
Q2-017,4224.142386856842,109.2127472,23.0795113,270.9
Q2-017,4244.142386856842,109.2127472,23.0795113,270.9
Q2-017,4264.142386856842,109.2127472,23.0795113,270.9
